2.007405011255227190e-01 2.007258594064742496e-01 5.019694206905673894e+01 2.008018001146895937e-01 2.007897702965738829e-01
2.005433300059417390e-01 2.005818562512454717e-01 5.719776310432463617e+01 2.005677425106666134e-01 2.005439669075027853e-01
2.006879930765156084e-01 2.007339695546364877e-01 6.719714264670342629e+01 2.006900220470336782e-01 2.007453686183906238e-01
2.007023789689735827e-01 2.006795572941075245e-01 7.519726202947423133e+01 2.006967549231080672e-01 2.006592793396000940e-01
2.003267398486173467e-01 2.002757143179262345e-01 1.319887244136364579e+01 2.003035204047376727e-01 2.002215840650733714e-01
2.003210585763929297e-01 2.003100485624687288e-01 7.719870523366375892e+01 2.003383703193833965e-01 2.003252888779943897e-01
2.008772301915652814e-01 2.008523757708599866e-01 1.061965447249333323e+02 2.008599916634815352e-01 2.008656774406984979e-01
2.008813206580651323e-01 2.008737093387835959e-01 7.419653658481431080e+01 2.008604911343856991e-01 2.008478940544365376e-01
2.006000364055706142e-01 2.005846090124018544e-01 9.019753012051516805e+01 2.006195475275642792e-01 2.006656865392802969e-01
2.004973716081203949e-01 2.005236209995583385e-01 8.519799537405400258e+01 2.004985847807411181e-01 2.004850485575834229e-01
2.004939990932289307e-01 2.005072694552095802e-01 1.281979890032227161e+02 2.004964124435675288e-01 2.005133157852609371e-01
2.007015400037920616e-01 2.006756246266414578e-01 6.519722880654903463e+01 2.006613422720257556e-01 2.007326865485184464e-01
2.006921001779091440e-01 2.006942874334019244e-01 6.719721111519245937e+01 2.006738347007087919e-01 2.007286624955260668e-01
2.002399037462347098e-01 2.002400318711046456e-01 5.019898076682834187e+01 2.002764349540016309e-01 2.002628626003088441e-01
2.005995542275637034e-01 2.006018969076084346e-01 1.171976205327379006e+02 2.005838967042193888e-01 2.005941194227429669e-01
2.003927484565779238e-01 2.003880448308941464e-01 8.019837521543436765e+01 2.004230396203335318e-01 2.004209516577977745e-01
2.006680518461708973e-01 2.006285863485521848e-01 7.919741498613858255e+01 2.006407729031121079e-01 2.006476027636170389e-01
2.001930840972814263e-01 2.001950494470348951e-01 1.031992221243255727e+02 2.001948659561214039e-01 2.001948761739809346e-01
2.001930854733973697e-01 2.001950387863870306e-01 1.031992221423362110e+02 2.001948524938682306e-01 2.001948809101239679e-01
2.002877323346142213e-01 2.002815963742732297e-01 7.219879104531939618e+01 2.003024670598842205e-01 2.003371589118358442e-01
2.002618786155484498e-01 2.002669485038665043e-01 9.319892330911416423e+01 2.002856421242406870e-01 2.002622216421850176e-01
2.002619349813019867e-01 2.002669680036149868e-01 9.319892314337265304e+01 2.002857035511808881e-01 2.002622500912228931e-01
2.004084992432554335e-01 2.003594736979644186e-01 6.419849745319447720e+01 2.003747684625963588e-01 2.003598054016866026e-01
2.005242208418333283e-01 2.005302859812050920e-01 4.319788874242272669e+01 2.005788190487164391e-01 2.004779317055205012e-01
2.005385631370709687e-01 2.005168703078620274e-01 3.419784680315044767e+01 2.005843110410983343e-01 2.005134523635194732e-01
2.003589658529094653e-01 2.003634251284239221e-01 5.119848889283008475e+01 2.003841170942730343e-01 2.004045990943035260e-01
2.006088732496064397e-01 2.005985019417382831e-01 5.619760666626429213e+01 2.005540039617769443e-01 2.006319545825810957e-01
2.005757180441776477e-01 2.005850788484595526e-01 7.219762514779378648e+01 2.005794523953092212e-01 2.006346029182533020e-01
2.004002046774541190e-01 2.003888882292368667e-01 1.331983937878834752e+02 2.004096799468153278e-01 2.004074392629834334e-01
2.007592905170586528e-01 2.007643751812787647e-01 5.719692469943112911e+01 2.007446684163635697e-01 2.008069664541808075e-01
2.004639106313770847e-01 2.004816892352472846e-01 1.051980636835821912e+02 2.005046376175203815e-01 2.004860789336662119e-01
2.006027957396661898e-01 2.005594946059937878e-01 1.031976189166424263e+02 2.006022603145009298e-01 2.006165326974361784e-01
2.008471477255824311e-01 2.008331986213125753e-01 3.419673112839074491e+01 2.007901407002932181e-01 2.007983845620664454e-01
2.005704704065692234e-01 2.005845326993875855e-01 5.319767267160476365e+01 2.006081863598827009e-01 2.005641389294149091e-01
2.005008448748409056e-01 2.005483674178405173e-01 1.051978724611797418e+02 2.005297499752518586e-01 2.005485765523166986e-01
2.003862943998058199e-01 2.003631049459657365e-01 1.311985049221486577e+02 2.003730868393278353e-01 2.003725916662220385e-01
2.006832998651738309e-01 2.006127695295466806e-01 5.719738035339251780e+01 2.006587502896357289e-01 2.006648269231542381e-01
2.005969509577886500e-01 2.005831538369187983e-01 1.111976037537340147e+02 2.005736019613290622e-01 2.006425395099565578e-01
2.003509533902413930e-01 2.003619624810594191e-01 1.051985941823395336e+02 2.003385614757545174e-01 2.003543403134029066e-01
2.004934468482680865e-01 2.004751664146269818e-01 1.391980764841031259e+02 2.004721993535808211e-01 2.004827032803397080e-01
